7.130430595063473, 7.366524329618522, 7.4342569682085005, 8.281466777900336, 8.364667161303293, 8.449716033194273, 8.525158827963857, 8.637254971220758, 8.922737447985181, 8.925118931583008, 8.965276001174214, 9.1289674380502, 9.319247311813289, 9.498671218469628, 9.652653940911902, 9.668494164878526, 9.704318347610123, 9.802428046638905, 9.802532644867599, 9.985596269877963, 10.18016602439791, 10.306855483326705, 10.370377497167325, 10.40689250572102, 10.776794206535458, 10.783015764445857, 10.829846427248105, 11.44977698090245, 11.495886528499582, 11.602422181572368, 1.7303379774093628, 2.42484974861145
7.039454224277884, 7.2537025555836205, 7.375676578771034, 8.23782247732334, 8.289627728539509, 8.327847521590655, 8.489150132060056, 8.56274177551202, 8.840274383927175, 8.92005681611764, 8.93154928615636, 9.124333807662394, 9.234695226963792, 9.448109572814811, 9.644852939959968, 9.645434497839958, 9.645520608536627, 9.786181439786523, 9.796043198527856, 9.961870794230833, 10.002572767286967, 10.161406272067131, 10.211105217547427, 10.29716107246887, 10.771210484491464, 10.778872156932543, 10.804825604192915, 11.382805409449437, 11.446186231693185, 11.482713579742482, 1.7531157732009888, 1.9238243103027344
6.953298443915501, 7.140525230624604, 7.301122793066148, 8.150494600743306, 8.20422088148962, 8.220151229020589, 8.407929752798635, 8.525223342919404, 8.73552847445865, 8.881733051090395, 8.897570584699054, 9.122380697295196, 9.203940049241721, 9.377346095194769, 9.561511466479136, 9.583018598630606, 9.607801747531868, 9.766713067294978, 9.787079325965724, 9.888051548003304, 9.943366933822416, 10.104074971305424, 10.11466596963602, 10.203675814514048, 10.733868021180445, 10.73916411506991, 10.765488762592453, 11.281423186101009, 11.413395822285237, 11.479870057538134, 1.7665847539901733, 1.8799656629562378
6.822571841151298, 7.039419561677145, 7.244756461974025, 8.086772821698924, 8.104053427332978, 8.139043247166875, 8.385465016710866, 8.494364104523392, 8.666310909754907, 8.865899620428454, 8.892660864111505, 9.030132717176748, 9.194984747151596, 9.337524943884233, 9.515554656612814, 9.56438826240279, 9.592778165070714, 9.713937003623638, 9.754531755038059, 9.770824996207331, 9.874049737114268, 10.012283682429581, 10.101182575434395, 10.12897619546253, 10.659473366663038, 10.680098057160627, 10.73124814657976, 11.203622916721734, 11.361557557966501, 11.470323552225187, 2.220414638519287, 2.348742961883545
6.74452250028039, 6.888955475225342, 7.198561857277797, 7.987217638585218, 8.049217310509919, 8.050587821089328, 8.358350462314343, 8.43188951683208, 8.577559448067825, 8.818537427242582, 8.851702816640515, 8.970506728975748, 9.190658909666483, 9.302338644519427, 9.455507984457519, 9.530440946635721, 9.53864780777384, 9.649364830017332, 9.721874371011289, 9.740202790223835, 9.86962400828601, 9.92855612744816, 10.062498882000638, 10.09080535737974, 10.579517153376443, 10.660512778211148, 10.687342548250347, 11.111002334426503, 11.315615818714283, 11.354489216513835, 2.1872594356536865, 2.137115240097046
6.67900370205033, 6.7805396050222635, 7.171626111134172, 7.809041735394008, 7.976907326005607, 7.99512829532042, 8.355602548974737, 8.436353943730808, 8.459022276149321, 8.760799613939001, 8.834715597559264, 8.935600340874872, 9.121501805479742, 9.242999339184694, 9.379469762778696, 9.498904497276007, 9.504361438105784, 9.504875880771266, 9.698844279702689, 9.715026880504125, 9.785902757333774, 9.800525032084423, 9.953437494223742, 10.045696437242334, 10.271729287322726, 10.627669603449514, 10.694029464582883, 11.000136519657504, 11.033744073880703, 11.042514581718706, 2.071650505065918, 2.110802412033081
6.517081940607622, 6.578789144410531, 7.125832158931535, 7.51113793379874, 7.745636660922702, 7.885787918383679, 8.185242124305509, 8.335920455846837, 8.445429848028308, 8.60059998577495, 8.788662153043976, 8.816658433775286, 9.029503760340159, 9.06804697305712, 9.160702115364106, 9.166114643257014, 9.325520174451295, 9.376856176887175, 9.481971203601244, 9.564769477096583, 9.592253262210198, 9.609540771607232, 9.648208218627875, 9.717969236981114, 9.859679461353672, 9.999884061196601, 10.512616197733347, 10.655793654505434, 10.671162480455312, 10.731460535562363, 2.16640305519104, 2.0532619953155518
6.15492863725415, 6.270750163634264, 6.933489873156605, 7.039146645438991, 7.370828310853929, 7.6468994629981255, 7.718700581239362, 8.201977168204, 8.21259453558854, 8.341547081898172, 8.46274094492441, 8.611518490992184, 8.654626809377191, 8.656095203268784, 8.675438932842471, 8.729207506755364, 8.733853324157506, 8.793068633595771, 8.979698010634198, 9.16208753782886, 9.244107306278734, 9.393794921599705, 9.393926785329606, 9.438161526519375, 9.502066769956384, 9.844934255962125, 10.029727013185694, 10.265467075936552, 10.286304302255427, 10.617466315716243, 2.3280041217803955, 2.225325584411621
6.1219031373098565, 6.32720116710439, 6.837536582783027, 6.95558225069064, 7.344882585062464, 7.487252479690083, 7.51748925501406, 7.732022533122245, 7.960393935363102, 7.963746280084369, 7.976198100093611, 8.028860879026215, 8.073228644682422, 8.379128407766594, 8.422198541579535, 8.440304347188643, 8.4432425622057, 8.556268553857555, 8.682644952256084, 8.737616253281246, 9.03921769980192, 9.12872454716646, 9.198761870848738, 9.304924128365162, 9.49370517515714, 9.727092712819378, 9.862523521256737, 10.035726155578583, 10.185561587039363, 10.373340508295422, 2.31632661819458, 2.45885968208313
6.248000901836958, 6.313653027003207, 6.489458611058507, 6.552504133876359, 6.627161725800815, 6.766193507600289, 6.835059620590611, 7.388253116467581, 7.399418236118047, 7.485724774784239, 7.666052304899717, 7.827860347366028, 7.994826721101521, 8.045165276082397, 8.250395578543026, 8.285278126004215, 8.425976332065547, 8.512877549230263, 8.655181742846105, 8.657724348784303, 8.842793746361298, 8.995634241488998, 9.157725338156178, 9.165234062852889, 9.32435098137223, 9.586504518461794, 9.664100935928484, 9.856773651152098, 9.991282739377406, 10.193373518807459, 2.5367584228515625, 2.6867315769195557
