0.4929514527320862, 0.6148642301559448, 0.7841327786445618, 1.6875711679458618, 415.4918212890625, -0.012095424346625805, 0.6147179007530212, 0.4929514527320862, 0.3718630373477936, 251, 169
0.5068604350090027, 0.6598601341247559, 0.8123177289962769, 1.7418205738067627, 411.0954284667969, -0.047808002680540085, 0.6575745940208435, 0.5068604350090027, 0.402952641248703, 228, 192
0.5201857089996338, 0.6666515469551086, 0.8164873123168945, 1.7966480255126953, 437.56842041015625, -0.05856256186962128, 0.6632219552993774, 0.5201857089996338, 0.3960583508014679, 224, 196
0.5133658051490784, 0.6498900651931763, 0.8061575889587402, 1.857778549194336, 521.4705200195312, -0.04126330837607384, 0.6481873989105225, 0.5133658051490784, 0.38634562492370605, 229, 191
0.4890737533569336, 0.5877751111984253, 0.7666649222373962, 1.8069734573364258, 509.8804626464844, -0.027370907366275787, 0.5870259404182434, 0.4890737533569336, 0.3485819399356842, 234, 186
0.4653393626213074, 0.546854555606842, 0.7394961714744568, 1.681787133216858, 422.56658935546875, -0.03258369863033295, 0.5457928776741028, 0.4653393626213074, 0.3303138315677643, 231, 189
0.447164922952652, 0.5027587413787842, 0.7090548276901245, 1.3754404783248901, 224.24566650390625, -0.01967758871614933, 0.5023715496063232, 0.447164922952652, 0.30280229449272156, 231, 189
0.39878401160240173, 0.42630040645599365, 0.6529168486595154, 1.1036182641983032, 123.09130096435547, -0.03174889087677002, 0.42529237270355225, 0.39878401160240173, 0.26727166771888733, 239, 181
0.3775547444820404, 0.4114157557487488, 0.6414169669151306, 0.920911967754364, 79.600341796875, -0.06472835689783096, 0.40722596645355225, 0.3775547444820404, 0.2688681185245514, 225, 195
0.4108941853046417, 0.4589802920818329, 0.6774808168411255, 0.9875820875167847, 108.24410247802734, -0.11027040332555771, 0.4468207359313965, 0.4108941853046417, 0.29014626145362854, 221, 199
0.37482520937919617, 0.4307898283004761, 0.6563458442687988, 1.656502366065979, 554.5464477539062, -0.09518349170684814, 0.42173001170158386, 0.37482520937919617, 0.29029589891433716, 213, 207
0.3805220127105713, 0.4504479467868805, 0.6711542010307312, 1.8711302280426025, 627.3920288085938, -0.1329725682735443, 0.43276622891426086, 0.3805220127105713, 0.30565086007118225, 169, 251
0.44793733954429626, 0.5572790503501892, 0.7465112805366516, 2.1667447090148926, 774.2174072265625, -0.1560901403427124, 0.532914936542511, 0.44793733954429626, 0.35663121938705444, 160, 260
0.4143018126487732, 0.5371322631835938, 0.7328930497169495, 1.789947509765625, 447.7331848144531, -0.20105212926864624, 0.49671027064323425, 0.4143018126487732, 0.3654862940311432, 160, 260
0.40298837423324585, 0.5578457713127136, 0.7468907237052917, 1.7809069156646729, 441.37030029296875, -0.23224927484989166, 0.5039060115814209, 0.40298837423324585, 0.39544612169265747, 157, 263
0.4187375605106354, 0.5823837518692017, 0.7631407380104065, 1.9409419298171997, 483.75701904296875, -0.26520752906799316, 0.5120487213134766, 0.4187375605106354, 0.40704265236854553, 141, 279
0.4337713420391083, 0.5503888130187988, 0.7418819665908813, 2.092798948287964, 505.02825927734375, -0.26433733105659485, 0.4805145859718323, 0.4337713420391083, 0.36223122477531433, 116, 304
0.42620551586151123, 0.48380035161972046, 0.6955575942993164, 7.888772487640381, 14594.9404296875, -0.2580140233039856, 0.41722917556762695, 0.42620551586151123, 0.3021492660045624, 137, 283
0.4537869989871979, 0.5348718166351318, 0.7313492894172668, 3.3908727169036865, 1174.2967529296875, -0.2616104483604431, 0.46643176674842834, 0.4537869989871979, 0.32894912362098694, 143, 277
0.46875181794166565, 0.611821174621582, 0.7821899652481079, 3.4218361377716064, 1270.1295166015625, -0.2968890070915222, 0.5236781239509583, 0.46875181794166565, 0.39209288358688354, 137, 283
0.4670966863632202, 0.6521151661872864, 0.8075364828109741, 3.0069634914398193, 895.907470703125, -0.3065239191055298, 0.558158278465271, 0.4670966863632202, 0.43393588066101074, 133, 287
0.45384442806243896, 0.6420871019363403, 0.8013033866882324, 2.36649751663208, 486.7995300292969, -0.30450013279914856, 0.5493667721748352, 0.45384442806243896, 0.4361124038696289, 121, 299
