77.84126077737847, 77.87540880429043, 77.88703200645615, 78.00139325433716, 78.86723781405301, 79.14804284488395, 79.64584684570414, 80.09652125646626, 80.50961091647682, 80.72917646103413, 81.11687168693129, 81.44635606277119, 82.40549617744296, 83.05131754696727, 84.31129792090584, 85.25477363844306, 85.39776131747713, 86.16701686254115, 87.51339235617232, 87.5983293364023, 0.27539142966270447, 0.11647134274244308
88.9869759402772, 90.26433044475505, 90.57878014663399, 90.6439329070489, 90.97068608877335, 91.12942796928132, 91.84070336045852, 92.19366885372321, 93.29118874899198, 95.19038021328441, 95.76797817929813, 97.07197084219854, 97.22579292627181, 97.34331856261518, 97.55055802791657, 97.5888827649131, 98.50384921076726, 98.94043748555377, 100.08255986996177, 100.57256056470304, 0.24734890460968018, 0.1378481239080429
105.54298743100557, 105.69426250726622, 105.8495652954359, 106.42261109431924, 106.44921144811016, 106.4811196719861, 107.11679977609411, 107.22590454647103, 107.45126330232705, 107.64515905670677, 108.33608503906036, 108.7511279963291, 108.80449572865962, 109.05539520370283, 109.51134647333909, 109.9003870838937, 110.96352106723631, 111.10099690085228, 111.24358930565379, 111.50093766685625, 0.5346155166625977, 0.1641473025083542
110.48956172293428, 110.53233895402164, 110.6316976984575, 110.66314642370492, 110.85552931558242, 110.86240154013068, 110.87925758048345, 111.13696525257143, 111.36342006195446, 111.77843495424408, 112.5597268354528, 113.42264771129078, 113.44402519041152, 113.97715268273659, 114.03099599379136, 114.37928725172038, 114.47845771833462, 114.81932899989017, 114.88578831328351, 114.95390223631644, 0.3537663221359253, 0.19503141939640045
118.52236578254809, 118.72999238401209, 119.11201851607622, 119.34327725459147, 119.49755095975598, 119.68933162204486, 119.98800564120819, 120.06133767648967, 120.47179041352283, 121.16730442762405, 121.24444873602964, 121.48738121761544, 122.39395846668488, 122.81526702550394, 123.49579781240806, 124.9220372114259, 125.24207843129332, 125.29230731937048, 125.50355048110536, 125.59180236575085, 0.18758711218833923, 0.12292297184467316
143.3582476719102, 143.80006825509355, 143.81838823092858, 143.82434806857594, 144.42438888635442, 144.42536960015852, 144.69705751323758, 145.0657196962291, 145.21638112127133, 145.34322853445892, 145.34802769786992, 146.1061103220263, 146.1605275670091, 146.4823479431079, 147.42100794910553, 147.8219479876086, 147.88504293469236, 147.88727159465017, 147.90174257881878, 148.61456802337145, 0.14833037555217743, 0.13447822630405426
150.01994838314047, 150.26236683682208, 150.44462950460496, 150.5532125903045, 150.59347710498662, 150.63573155213987, 150.64868918180576, 150.75245209514307, 150.75852350611257, 150.82341409918018, 151.08197014863524, 151.19142496574048, 151.2215851921562, 151.33962943712996, 151.45073928911376, 151.46774727249257, 151.51586702991713, 151.6347789818046, 151.85242433486295, 152.01953127357856, 0.15818920731544495, 0.1516769528388977
130.03161784943558, 130.12486939143045, 130.2933679676795, 130.74508565959474, 131.44586577509241, 132.21168373930428, 132.50976616877392, 133.02852098562545, 133.33490735029304, 133.78672280130164, 133.85922797348306, 133.87842218509147, 134.02567395869363, 134.39397862570638, 134.53996022264042, 134.59708636018047, 134.73301139873172, 134.84388181651363, 134.8504353666159, 134.9010036062514, 0.2947060167789459, 0.19797398149967194
135.23640468300698, 135.2662197696516, 135.39041097930328, 135.3989762433962, 135.40113269783484, 135.40353694141385, 135.4227723392695, 135.45098823532902, 135.45309149770517, 135.53705854102603, 135.66714021774527, 135.74392014653233, 135.7791856555594, 135.78031504886047, 135.7949007556039, 135.82080402193785, 135.9229720023117, 136.17531268956063, 136.57222548481775, 136.69390928738468, 0.17150934040546417, 0.09508275240659714
147.74913731063225, 147.80166463633907, 148.079090587933, 148.10380398790247, 148.10627037015516, 148.1235820051594, 148.16028309405172, 148.2687417752666, 148.52324333369708, 148.59167458857107, 148.61984134615193, 148.8079522007711, 149.06407959832302, 149.3371594969686, 149.4931329310158, 149.756607808272, 150.23519004243005, 150.23814924087915, 150.78800514517258, 150.963015966895, 0.27877143025398254, 0.15133146941661835
140.56379740816757, 140.7522699352746, 140.82975579638375, 141.07370041363157, 141.0759120958327, 141.17286485766795, 141.199090067915, 141.46520805135532, 141.60271916665826, 141.60763992684704, 141.7166388420727, 141.88250033776592, 141.92734028621092, 142.0496395622403, 142.0807078135662, 142.66607836650516, 142.8313710722883, 143.36344606965542, 143.53530744367285, 144.05788136493555, 0.34552323818206787, 0.1397332400083542
104.70249756477017, 104.83885406592988, 104.85666790511085, 105.08262054238816, 105.38152998999615, 105.443517885068, 106.22476134910134, 106.39446511456516, 106.87142796713263, 107.39740130146386, 107.49094324411605, 107.84489836858128, 108.0893812098653, 108.79898779480834, 110.29988789029977, 111.7672861521072, 113.16997450440067, 114.65163499930249, 116.00469800609561, 117.13235375770051, 0.294176310300827, 0.16269120573997498
103.82846598349364, 103.85281904951076, 104.18671343258123, 104.33876416776735, 104.43531586004106, 104.69600296824753, 105.00726489361611, 105.04862369872862, 105.19902219385452, 105.33850722152663, 105.39833628096001, 105.43254050068558, 105.49447885954059, 105.53339693150727, 105.66198902402705, 106.25508473355879, 106.36073197656052, 107.1386690464611, 107.52654215335266, 108.8182139476228, 0.13228899240493774, 0.14954133331775665
111.47375963185978, 111.48211516234439, 111.55116422348001, 111.84740594083758, 112.07592376760162, 112.2324492676777, 112.26634343168398, 112.76363306422472, 112.77954865300188, 112.9757829108137, 113.01035151972147, 113.22699462086355, 113.30025856144083, 113.50033054643768, 113.71738001144607, 113.95079290311199, 114.2243732565825, 114.34595168998963, 114.61971157101081, 115.15289799477024, 0.13358961045742035, 0.23421123623847961
110.95841485407344, 111.0186764897512, 111.11769757466207, 111.38476635860223, 111.42696424162392, 111.43927503705874, 111.76182880314965, 111.85273929474108, 112.0466856522624, 112.06679601352808, 112.06873144377947, 112.13732879734876, 112.2383368127988, 112.33101582931315, 112.42496355344946, 112.61282800175059, 113.00001024293506, 113.19961845529454, 113.47483802121523, 113.68874023910077, 0.1275876760482788, 0.3137829005718231
101.44237936524766, 101.4842675139434, 101.51235095505498, 101.52709796628356, 101.56790332273881, 101.60148744649709, 101.70536515297438, 102.14058690722885, 102.22092094080105, 102.68869443824146, 102.9084824384819, 103.38746855318715, 103.74229759860327, 103.80558492578922, 104.43398220773317, 104.63722222178384, 105.29515934006201, 105.62502687999606, 106.03270981227028, 106.3471405539107, 0.18368597328662872, 0.32128196954727173
109.41392986321577, 109.41633349905635, 109.58608620271482, 109.74855326019365, 109.84998837313253, 109.9622636084388, 110.22629581433849, 110.31294438803455, 110.56199345178975, 111.29981850425239, 111.34001951005156, 111.40698299082008, 111.56094282635642, 111.75965905446871, 112.14329687355593, 112.15505655983615, 112.82788424670152, 113.09231140274524, 113.48937932125972, 113.6663119004356, 0.23002544045448303, 0.23239579796791077
123.7365260130938, 123.78025166935892, 123.8437610581806, 123.89419686476128, 123.94881239897111, 123.96916552559053, 123.97720527219298, 124.0415905579695, 124.28268448202253, 124.38071708003146, 124.4491832414311, 124.4810610043316, 124.49088710383103, 124.49412611354079, 124.50744500531012, 124.64829361733923, 124.76661938070386, 124.80836700184345, 124.89240163413724, 124.90648414256175, 0.21281355619430542, 0.23961041867733002
114.23229046033391, 116.36312622407334, 118.42734726385464, 120.32835804977573, 122.04059685262493, 123.54870849616341, 124.9628026555573, 126.45527951881843, 128.04075371025797, 128.6272880636332, 128.98449672316383, 129.0038376720046, 129.0786638757532, 129.15166949136034, 129.25016479889968, 129.27917294777166, 129.28293005315209, 129.30045282675667, 129.3199309348015, 129.3727896137015, 0.34307488799095154, 0.13774822652339935
91.09918131746805, 91.31756442949957, 91.43456089386709, 91.61173658783797, 91.69161261780197, 91.74099341767804, 91.77413192717651, 91.88030200652132, 91.90799338861255, 92.00072556524535, 92.23763020201827, 92.28582120332713, 92.33417066889734, 92.45732712465947, 92.81338893622093, 92.87320946409376, 93.13759054212734, 94.8213108875602, 95.69341650505122, 97.3073810210684, 0.27962371706962585, 0.1753782480955124
107.12129165111642, 107.17037026246959, 107.34606112638915, 107.49469162021667, 107.5716881214985, 108.14423153653186, 108.18439448164129, 108.35333883157531, 108.51832489658217, 108.55541163994988, 109.37821934334633, 109.60222696613536, 109.89341249829052, 110.01853797842388, 111.0991066531788, 111.20585540823248, 111.56031562645954, 111.73150129683819, 112.3682577868102, 112.39839051078278, 0.20976732671260834, 0.17916397750377655
116.63231007332912, 116.86709261634671, 116.98576992319501, 117.08364523229821, 117.20075880749218, 117.36936996074137, 117.87225117666458, 118.15976797602444, 118.43789465281031, 118.63254011320902, 118.97584608536422, 119.46537673556088, 119.53935106937095, 120.2394509206439, 120.5943878265391, 120.70263734759612, 122.23474780879118, 122.54714511124918, 122.97091694123947, 123.2662919876332, 0.09316355735063553, 0.15732572972774506
110.50787123242637, 110.87751272072093, 111.11590799173017, 111.70691383957701, 111.77118955859885, 112.2604795728855, 113.157420886524, 113.36917172710838, 113.4372183564335, 114.2472512211824, 115.3425040953648, 115.47657421695587, 116.07742356588066, 116.88517639530271, 117.32924630637031, 118.24889004786235, 118.60757333912476, 120.46701851524404, 120.82294991837888, 122.91428063780899, 0.10497066378593445, 0.12984968721866608
98.0247677322731, 98.42165463993977, 98.60141364830724, 98.6987277901075, 98.88769486376106, 99.82012239209637, 100.21853634704384, 101.06718096646753, 101.54282445143139, 102.05614483125387, 102.31836838535733, 103.22963798271056, 103.51266720689146, 103.51770542730932, 104.11687790738486, 104.50353661016347, 104.91670428647016, 106.1535854325733, 106.88171403371103, 108.37484753752793, 0.14284828305244446, 0.1249077096581459
95.58687902975021, 95.89151467849817, 96.00001773267346, 96.15908673122856, 96.56264174475479, 96.84225866674747, 96.95308399800723, 97.11903055605151, 97.20287141194883, 97.23464204871084, 97.57022764138001, 97.98275314595762, 98.01388253858914, 98.23362902491317, 98.81266801983939, 98.91831999506539, 99.57111559144649, 99.90572690693328, 100.24669046857677, 100.97255074356839, 0.1635228991508484, 0.3254779279232025
96.57257497015124, 96.58290023972754, 96.91941469926275, 97.07766253126083, 97.16401961083479, 97.18281408368236, 97.19496828657228, 97.27909532947871, 97.31325475618999, 97.56787781845387, 97.83301117913842, 97.91931240224572, 97.94391124173035, 98.19621189372502, 98.2867762727669, 98.40168877303066, 98.47113988368005, 98.60893378493374, 98.69488804165708, 98.78577050902588, 0.18823011219501495, 0.14029259979724884
86.85333598335973, 87.02426709219799, 87.09867803336725, 87.8835726171808, 87.88510373031963, 89.44507435159571, 89.48654182832163, 89.5933025009444, 89.7341638543985, 89.83608668860765, 89.98881530450204, 90.57241774030598, 90.62486937858074, 90.69505273138658, 90.71136215124665, 90.7721348605416, 90.8260798408763, 90.84688686109565, 90.903231296905, 90.923094457467, 0.20124457776546478, 0.12523683905601501
84.82816302426767, 85.13376536037725, 85.25026038106574, 85.71911846462153, 86.58017778431413, 86.74923451344573, 88.25995991374232, 88.29648174901388, 89.81046653187104, 90.31311500489728, 90.967711697411, 92.28002319049469, 92.31490754539719, 92.52512613189481, 92.82534261334163, 93.24401447888872, 93.2969376479664, 93.32091039195987, 94.03178860585794, 94.1584242167937, 0.4407382905483246, 0.17185311019420624
77.75160384112844, 78.09878491527465, 78.42608807408115, 78.80887335673239, 79.03780289631872, 79.42315313421675, 79.59102421823434, 80.1990431340652, 80.35833204835662, 80.37464790949564, 80.60005857545498, 80.98351423574726, 81.60908157786896, 81.9167326444769, 82.27811997006044, 83.47316329573476, 83.93745735613699, 84.26026047573822, 84.62816102322192, 84.79878925049113, 0.5110505223274231, 0.12622392177581787
108.18059527264893, 108.21481713080097, 108.28564212817567, 108.42540847896794, 108.46007185189191, 108.52907140079314, 108.88823619847324, 109.12704191609397, 109.39426326942002, 109.62257449482034, 109.82009498333596, 110.23489879804032, 110.32201422980154, 110.52926373131034, 111.35671456002504, 111.48451100763424, 112.27065586235403, 113.04148288132997, 113.18451180336324, 113.91021742800274, 0.43464064598083496, 0.1280796378850937
161.822765160743, 161.90365111106644, 161.93584992408663, 161.95720678641248, 162.1473155513785, 162.18218496545617, 162.23065249998533, 162.45838265035292, 162.61934884946362, 162.8541484605539, 163.1784840236001, 163.37210931496114, 163.4329487634382, 163.58336434701377, 163.74560559550522, 163.97081335436667, 164.1348883701386, 164.58430163340137, 164.8294228614183, 165.47081842643547, 0.24318963289260864, 0.1361476629972458
175.04596754872773, 176.31671298005634, 176.62856630073267, 177.11963445486606, 177.25608549158346, 177.57849875488475, 177.6580258469454, 179.17473183120347, 180.2675216205861, 180.38542004578804, 180.47398551945136, 180.5671376608541, 181.72016273894513, 181.82787914667836, 181.930358435679, 182.1132686098649, 182.1266145177706, 182.25384401657257, 182.3289848766569, 182.398143735852, 0.20147301256656647, 0.1601845771074295
131.02441972648333, 133.0370171663796, 137.38994206263212, 137.63153239909536, 142.4230258606439, 145.86313158537777, 149.2263878951165, 150.9717484342509, 153.18528215159992, 153.42432390614965, 154.12575165597303, 155.1893714501859, 155.37747908440002, 155.6410053349444, 157.30364036403782, 158.38668819286426, 158.563933627818, 158.94144639787783, 159.77275092611754, 161.10651265864232, 0.2501116991043091, 0.20209625363349915
