8.471004409759292, 8.509606272785275, 8.533265094166039, 8.58709088256758, 8.602425262362733, 8.778588485600915, 8.784662237230501, 9.111537692538489, 9.1214260819619, 9.371817260743684, 0.22592191398143768, 0.2259441614151001
8.523048437795877, 8.53470791253047, 8.560842614427811, 8.589192890312248, 8.6095373303527, 8.776370853978435, 8.791542239980648, 9.114036816847692, 9.131608264339265, 9.376080927091685, 0.2904711961746216, 0.2905174493789673
8.552202741381429, 8.568281225880554, 8.586552114618213, 8.60708510095869, 8.63177471439235, 8.77950740680948, 8.809705342879136, 9.109057686126029, 9.141922523428303, 9.424430691709041, 0.3136104941368103, 0.3136577606201172
8.572898663813895, 8.599167203222262, 8.623381311208599, 8.645536045778387, 8.691315600144787, 8.802567462562335, 8.835615769998599, 9.108690239206645, 9.209371826766324, 9.423689312844092, 0.3085997700691223, 0.30863288044929504
8.608638470924388, 8.6430566156341, 8.648578069783204, 8.676523693699774, 8.732681829630828, 8.86701690467058, 8.911054503109277, 9.13627079719133, 9.222500184910215, 9.42214133036386, 0.3247103691101074, 0.32474756240844727
8.618961323954036, 8.647729498320748, 8.662229137034126, 8.723469854123215, 8.736427551225578, 8.893735832395446, 8.896262377144923, 9.180057607215598, 9.183831537718943, 9.381545516076942, 0.3937993347644806, 0.39381325244903564
8.65103029125507, 8.706058236577027, 8.731308237842635, 8.733698925131375, 8.775847392371547, 8.869585681694673, 8.920411575923213, 9.154512827207242, 9.232338207539417, 9.36202521584896, 0.393393337726593, 0.3934204876422882
8.670097256324636, 8.675174955632993, 8.691556759708988, 8.695860917175912, 8.762403594395018, 8.808350653427375, 8.917280741859193, 9.106917745645955, 9.220953866017107, 9.32649033935851, 0.40817099809646606, 0.4082062244415283
8.619394251800198, 8.644411834260483, 8.650262521076886, 8.725958599697897, 8.758251172909485, 8.768535196377051, 8.915124737063302, 9.078902863225728, 9.226818403319688, 9.296619143174741, 0.3129240572452545, 0.3129541277885437
8.617316517771155, 8.642551910937167, 8.649755482239739, 8.769000022964752, 8.79135243177945, 8.886454984445374, 8.98218854864989, 9.09780643667638, 9.276695229348691, 9.307187066266478, 0.3376818597316742, 0.33772867918014526
8.62902521116715, 8.633226799799834, 8.6387023643885, 8.759033948502505, 8.799624568566372, 8.91417588601676, 9.077453230205666, 9.085646147089696, 9.267923363091322, 9.356096675349676, 0.2741855978965759, 0.274224191904068
8.622702585263683, 8.629086186128673, 8.630440252468821, 8.743618392562393, 8.800391977266253, 8.8992776121887, 9.082374867256002, 9.089700195625491, 9.276903159192107, 9.41065675875175, 0.30018800497055054, 0.3002798855304718
